heure;latitude;longitude;altitude;cardio
23:31:21;19.64061456732452;-155.99275963380933;14.0;144
23:31:26;19.640654549002647;-155.99295560270548;14.0;145
23:31:32;19.640695452690125;-155.99317202344537;14.199999809265137;145
23:31:38;19.64073526673019;-155.99338634870946;14.0;143
23:31:41;19.640750186517835;-155.9934966545552;14.0;146
23:31:47;19.640780445188284;-155.9937077946961;13.0;144
23:31:53;19.64081103913486;-155.9939076192677;11.600000381469727;144
23:31:59;19.640842471271753;-155.99411926232278;10.399999618530273;145
23:32:05;19.640881614759564;-155.99433358758688;10.0;144
23:32:11;19.640912041068077;-155.99455051124096;9.399999618530273;144
23:32:17;19.64095177128911;-155.99476458504796;10.800000190734863;145
23:32:23;19.641022011637688;-155.99496876820922;12.0;144
23:32:29;19.64111203327775;-155.99515258334577;12.800000190734863;144
23:32:35;19.641203060746193;-155.99533723667264;14.600000381469727;144
23:32:41;19.64131378568709;-155.99551795050502;14.800000190734863;147
23:32:47;19.64143943041563;-155.99568684585392;14.0;146
23:32:53;19.641576055437326;-155.99586135707796;12.800000190734863;145
23:32:59;19.641715278849006;-155.99602706730366;11.399999618530273;147
23:33:05;19.641877468675375;-155.99615899845958;10.600000381469727;146
23:33:11;19.642086680978537;-155.9961347747594;11.600000381469727;145
23:33:18;19.642267897725105;-155.99603796377778;13.600000381469727;144
23:33:25;19.642428159713745;-155.99593872204423;15.399999618530273;146
23:33:33;19.642601078376174;-155.99582548253238;16.799999237060547;146
23:33:40;19.64275044389069;-155.9957364667207;17.600000381469727;149
23:33:48;19.642917830497026;-155.99562926217914;19.200000762939453;150
23:33:55;19.64307591319084;-155.99552666768432;21.0;150
23:34:02;19.64322385378182;-155.9954153560102;23.799999237060547;152
23:34:09;19.64339107275009;-155.99532407708466;26.600000381469727;151
23:34:16;19.64355510659516;-155.9952303674072;28.600000381469727;152
23:34:24;19.643736323341727;-155.99513037130237;30.399999618530273;151
23:34:31;19.643920976668596;-155.995042193681;31.399999618530273;152
23:34:38;19.644093476235867;-155.99495091475546;32.79999923706055;151
23:34:45;19.644252732396126;-155.99485100246966;34.400001525878906;152
23:34:50;19.644369408488274;-155.99478168413043;35.400001525878906;149
23:34:57;19.64455691166222;-155.99468369968235;36.79999923706055;151
23:35:09;19.64472102932632;-155.99458688870072;37.79999923706055;149
23:35:17;19.644891768693924;-155.99449384957552;38.400001525878906;147
23:35:18;19.644913896918297;-155.994484545663;38.400001525878906;144
23:35:30;19.645085390657187;-155.9944060910493;38.79999923706055;145
23:35:37;19.645255375653505;-155.9943140577525;39.79999923706055;142
23:35:44;19.645426450297236;-155.99421582184732;41.0;140
23:35:51;19.645608253777027;-155.99410736002028;42.79999923706055;142
23:35:58;19.645791398361325;-155.99403292872012;43.599998474121094;143
23:36:05;19.645946882665157;-155.993929579854;44.20000076293945;143
23:36:12;19.646119633689523;-155.99383327178657;45.0;145
23:36:19;19.646309735253453;-155.99375599063933;46.20000076293945;141
23:36:21;19.646372767165303;-155.99374459125102;46.599998474121094;138
23:36:27;19.646564461290836;-155.9937701560557;48.0;138
23:36:32;19.64665163308382;-155.99392404779792;49.599998474121094;142
23:36:34;19.646684238687158;-155.99399001337588;50.400001525878906;145
23:36:38;19.646748611703515;-155.99412621930242;51.20000076293945;148
23:36:41;19.646791191771626;-155.99422671832144;51.599998474121094;151
23:36:47;19.646879453212023;-155.99441799335182;50.400001525878906;150
23:36:53;19.646966122090816;-155.99460172466934;48.79999923706055;149
23:36:58;19.647030578926206;-155.99475955590606;49.400001525878906;152
23:37:03;19.647097466513515;-155.99491487257183;49.0;149
23:37:09;19.64718765579164;-155.99509885534644;49.79999923706055;149
23:37:15;19.647273821756244;-155.99530605599284;49.20000076293945;148
23:37:20;19.647359987720847;-155.99548148922622;49.20000076293945;148
23:37:26;19.647457972168922;-155.99567871540785;49.0;148
