heure;latitude;longitude;altitude;cardio
08:32:47;46.158275;-1.186758;2.8;162
08:32:52;46.158367;-1.186648;3.0;161
08:32:58;46.158473;-1.186527;3.3;162
08:33:01;46.158517;-1.18647;3.3;162
08:33:08;46.158635;-1.186335;3.4;162
08:33:14;46.158737;-1.186215;3.3;159
08:33:18;46.158813;-1.186128;3.2;157
08:33:23;46.158897;-1.18602;3.0;158
08:33:30;46.159023;-1.185865;2.5;161
08:33:34;46.1591;-1.185775;2.4;160
08:33:39;46.15918;-1.185655;2.5;158
08:33:45;46.159278;-1.18552;2.9;156
08:33:50;46.159363;-1.18542;3.1;156
08:33:54;46.159432;-1.185372;3.2;157
08:33:59;46.159515;-1.185315;3.3;158
08:34:05;46.159562;-1.185267;3.3;156
08:34:12;46.159577;-1.185245;3.4;153
08:34:15;46.15963;-1.18522;3.4;152
08:34:21;46.159672;-1.185135;3.4;150
08:34:23;46.159695;-1.185117;3.4;149
08:34:30;46.159767;-1.185032;3.3;145
08:34:33;46.159798;-1.185002;3.2;142
08:34:39;46.159832;-1.184962;3.2;140
08:34:46;46.159885;-1.184873;3.3;135
08:34:52;46.159943;-1.184793;3.3;133
08:34:58;46.159988;-1.184712;3.4;130
08:35:03;46.160035;-1.184643;3.4;130
08:35:05;46.160053;-1.184617;3.4;130
08:35:09;46.160098;-1.184542;3.4;131
08:35:13;46.160163;-1.18445;3.5;133
08:35:16;46.160213;-1.184385;3.5;135
08:35:22;46.160335;-1.184245;3.5;140
08:35:27;46.160432;-1.184155;3.5;145
08:35:31;46.160515;-1.18406;3.5;149
08:35:37;46.16061;-1.183907;3.6;147
08:35:42;46.160693;-1.1838;3.6;147
08:35:47;46.160793;-1.183692;3.6;149
08:35:48;46.160817;-1.183682;3.6;150
08:35:53;46.160903;-1.183568;3.8;150
08:35:59;46.161015;-1.183437;4.1;151
08:36:05;46.161118;-1.183307;4.4;151
08:36:08;46.161163;-1.183237;4.5;151
08:36:14;46.16127;-1.18313;4.6;152
08:36:19;46.161392;-1.183158;4.7;153
08:36:24;46.161445;-1.1833;4.7;157
08:36:26;46.161442;-1.183368;4.7;157
08:36:31;46.161423;-1.183543;4.6;157
08:36:37;46.161392;-1.18372;4.5;157
08:36:42;46.161365;-1.183892;4.4;159
08:36:45;46.161362;-1.184;4.3;159
08:36:52;46.16135;-1.184242;4.2;159
08:36:57;46.16132;-1.184418;4.0;157
08:37:02;46.161285;-1.184598;3.8;158
08:37:07;46.161263;-1.184762;3.7;159
08:37:11;46.16127;-1.184897;3.6;159
08:37:16;46.161273;-1.185057;3.7;159
08:37:18;46.161267;-1.185122;3.7;159
08:37:23;46.161235;-1.185268;3.8;160
08:37:28;46.161213;-1.185418;3.9;158
08:37:33;46.161193;-1.185595;4.0;159
08:37:39;46.161155;-1.185787;4.1;159
08:37:43;46.16114;-1.185927;4.2;159
08:37:48;46.161113;-1.186093;4.4;160
08:37:52;46.161083;-1.186223;4.6;158
08:37:56;46.161063;-1.186352;4.7;158
08:38:01;46.161045;-1.186525;5.0;158
08:38:05;46.161022;-1.186655;5.2;158
08:38:11;46.161015;-1.186867;5.2;160
08:38:16;46.160992;-1.18703;5.2;160
08:38:23;46.160977;-1.187243;5.2;157
08:38:28;46.16095;-1.18739;5.1;157
08:38:34;46.16093;-1.187587;5.0;156
08:38:39;46.16092;-1.187758;4.8;156
08:38:42;46.1609;-1.187842;4.7;155
08:38:49;46.160885;-1.188092;4.4;155
08:38:55;46.160855;-1.188302;4.1;157
08:39:00;46.160832;-1.188462;4.2;157
08:39:06;46.160817;-1.188663;4.4;156
08:39:12;46.160802;-1.188872;4.6;156
08:39:17;46.16079;-1.18904;4.8;156
08:39:24;46.160767;-1.189277;4.8;158
08:39:28;46.160737;-1.189393;4.7;158
08:39:34;46.160717;-1.189598;4.5;158
08:39:40;46.160693;-1.18979;4.3;158
08:39:47;46.160675;-1.190018;4.2;158
08:39:52;46.16066;-1.190183;4.1;159
08:39:58;46.160625;-1.19037;4.0;159
08:40:04;46.160607;-1.190568;4.0;158
08:40:11;46.16058;-1.190802;3.9;158
08:40:16;46.160553;-1.190962;4.2;158
08:40:17;46.160548;-1.190997;4.3;158
08:40:23;46.160522;-1.191195;4.7;158
08:40:30;46.160485;-1.191418;5.3;157
08:40:35;46.160468;-1.191583;5.6;157
08:40:41;46.160432;-1.191767;6.1;157
08:40:47;46.160397;-1.191962;6.4;157
08:40:55;46.16037;-1.192225;6.8;157
08:41:00;46.160347;-1.192368;7.0;157
08:41:05;46.160382;-1.192523;7.1;157
08:41:09;46.160468;-1.192573;6.9;158
08:41:14;46.160592;-1.19262;6.7;159
08:41:19;46.16071;-1.192655;6.5;157
08:41:24;46.160828;-1.192668;6.2;158
08:41:30;46.160968;-1.192692;6.2;156
08:41:36;46.161057;-1.192745;6.2;154
08:41:55;46.161365;-1.192902;6.2;156
08:41:59;46.161663;-1.192802;6.0;155
08:42:04;46.161747;-1.192633;5.9;155
08:42:06;46.161777;-1.192555;5.9;156
08:42:10;46.161808;-1.192433;5.8;157
08:42:13;46.161815;-1.19236;5.8;158
08:42:18;46.161835;-1.192195;5.7;157
08:42:26;46.161858;-1.19191;5.6;154
08:42:27;46.161858;-1.191868;5.6;154
08:42:31;46.16188;-1.191712;5.5;154
08:42:35;46.161873;-1.191583;5.5;157
08:42:39;46.161885;-1.191463;5.5;158
08:42:43;46.161903;-1.19133;5.5;158
08:42:48;46.16193;-1.191153;5.6;156
08:42:51;46.161942;-1.191057;5.6;156
08:42:57;46.161968;-1.190855;5.6;155
08:43:02;46.161987;-1.190697;5.7;156
08:43:03;46.161992;-1.190663;5.8;156
08:43:10;46.162013;-1.190437;6.0;158
08:43:15;46.162037;-1.190263;6.2;158
08:43:20;46.162067;-1.190082;6.4;159
08:43:25;46.162057;-1.18992;6.4;159
08:43:30;46.162048;-1.189787;6.2;161
08:43:36;46.162075;-1.189612;6.0;163
08:43:40;46.162087;-1.18948;5.9;164
08:43:41;46.162087;-1.189445;5.8;164
08:43:46;46.162075;-1.189272;5.6;163
08:43:50;46.162067;-1.189162;5.5;161
08:43:56;46.162048;-1.188963;5.8;160
08:44:02;46.162037;-1.188767;6.1;161
08:44:03;46.16203;-1.188735;6.1;160
08:44:06;46.162025;-1.188633;6.3;160
08:44:12;46.161942;-1.188457;6.4;158
08:44:16;46.161918;-1.188312;6.6;158
08:44:20;46.161912;-1.188183;6.7;158
08:44:23;46.1619;-1.188073;6.7;158
08:44:27;46.161912;-1.187958;6.9;157
08:44:28;46.161915;-1.18793;6.9;157
08:44:33;46.161918;-1.18776;7.0;158
08:44:37;46.16193;-1.187642;7.2;157
08:44:40;46.161938;-1.18753;7.3;158
08:44:43;46.161938;-1.18743;7.3;157
08:44:48;46.161965;-1.187292;7.4;157
08:44:50;46.161972;-1.187232;7.5;157
08:44:56;46.16201;-1.187015;7.6;159
08:44:58;46.162033;-1.186947;7.8;159
08:45:03;46.162143;-1.186872;8.3;159
08:45:09;46.162282;-1.186832;8.9;159
08:45:16;46.162433;-1.18679;9.7;159
08:45:22;46.162572;-1.186752;10.2;161
08:45:27;46.162697;-1.186727;10.5;161
08:45:33;46.162827;-1.186683;10.8;161
08:45:40;46.162963;-1.186625;11.1;162
08:45:45;46.16307;-1.186583;11.4;162
08:45:50;46.163173;-1.186535;11.6;163
08:45:56;46.1633;-1.18648;11.9;165
08:46:02;46.163413;-1.186428;12.2;165
08:46:06;46.16349;-1.18639;12.4;164
08:46:11;46.163597;-1.186342;12.6;164
08:46:17;46.16372;-1.186293;12.9;165
08:46:23;46.163837;-1.186247;13.2;165
08:46:28;46.163945;-1.186188;13.5;164
08:46:34;46.164078;-1.186122;13.8;163
08:46:40;46.164207;-1.186065;14.0;162
08:46:46;46.164337;-1.186013;14.2;160
08:46:51;46.164437;-1.18597;14.3;161
08:46:56;46.164532;-1.185915;14.4;161
08:47:02;46.164653;-1.185862;14.6;161
08:47:06;46.164712;-1.18583;14.7;162
08:47:11;46.164818;-1.185777;14.8;165
08:47:15;46.164883;-1.185753;14.9;165
08:47:20;46.16502;-1.18571;15.0;165
08:47:26;46.165135;-1.185667;14.9;166
08:47:31;46.165215;-1.185733;14.8;165
08:47:37;46.165253;-1.185893;14.7;165
08:47:41;46.165272;-1.18601;14.7;165
08:47:46;46.165295;-1.186137;14.6;164
08:47:51;46.165337;-1.18628;14.6;165
08:47:56;46.165428;-1.186368;14.5;165
08:48:00;46.165508;-1.186343;14.4;165
08:48:06;46.165638;-1.186288;14.2;163
08:48:11;46.165745;-1.186248;14.1;163
08:48:18;46.165897;-1.186175;14.0;163
08:48:22;46.165993;-1.186163;14.1;164
08:48:26;46.166085;-1.186135;14.2;165
08:48:31;46.166195;-1.186077;14.3;164
08:48:33;46.16624;-1.186033;14.4;164
08:48:37;46.166267;-1.185883;14.5;164
08:48:44;46.166233;-1.18564;14.6;163
08:48:50;46.16621;-1.185443;14.7;162
08:48:56;46.166192;-1.185245;14.8;160
08:49:01;46.166157;-1.185087;14.9;160
08:49:05;46.166122;-1.184953;15.1;161
08:49:11;46.166118;-1.184757;15.6;161
08:49:16;46.166095;-1.184598;15.9;163
08:49:20;46.166095;-1.184455;16.3;163
08:49:27;46.166042;-1.184238;16.6;162
08:49:31;46.16602;-1.184117;16.7;162
08:49:35;46.16602;-1.183982;16.8;162
08:49:40;46.165997;-1.18382;16.8;161
08:49:46;46.165973;-1.183635;16.9;159
08:49:50;46.165962;-1.1835;17.0;159
08:49:56;46.16597;-1.18331;17.2;160
